time,open,high,low,close
2018-03-03T12:00:00Z,11277.425,11501.6625,11235.3275,11434.805
2018-03-04T00:00:00Z,11437.92,11443.685,11055.3775,11139.7575
2018-03-04T12:00:00Z,11142.095,11509.25,11086.25,11478.115
2018-03-05T00:00:00Z,11479.9675,11610.55,11404.8,11493.89
2018-03-05T12:00:00Z,11493.3425,11660.37,11395.0975,11407.6725
2018-03-06T00:00:00Z,11405.4475,11409.7325,10845.57,10938.395
2018-03-06T12:00:00Z,10938.3125,11014.6775,10563.8075,10713.0325
2018-03-07T00:00:00Z,10709.57,10898.005,10425.7875,10642.4675
2018-03-07T12:00:00Z,10642.805,10708.875,9421.5,9905.0725
2018-03-08T00:00:00Z,9905.6175,10112.8175,9515.085,9938.87
2018-03-08T12:00:00Z,9941.4375,9998.785,9044.7375,9291.4725
2018-03-09T00:00:00Z,9296.865,9413.215,8376.5025,8953.6725
2018-03-09T12:00:00Z,8955.845,9352.1225,8646.0975,9246.625
2018-03-10T00:00:00Z,9241.335,9512.235,9135.8675,9367.075
2018-03-10T12:00:00Z,9369.0875,9488.9075,8700.4225,8777.0275
2018-03-11T00:00:00Z,8781.1775,9104.1125,8521.5375,9044.85
2018-03-11T12:00:00Z,9047.82,9761.4225,9021.795,9531.515
2018-03-12T00:00:00Z,9534.0825,9894.15,9363.125,9837.8125
2018-03-12T12:00:00Z,9835.555,9836.23,8763.69,9113.485
2018-03-13T00:00:00Z,9113.8825,9481.9375,8878.6325,9056.7775
2018-03-13T12:00:00Z,9056.5975,9309.4625,8840.35,9143.8875
2018-03-14T00:00:00Z,9146.5875,9356.1975,8622.1425,8696.1925
2018-03-14T12:00:00Z,8694.785,8791.5775,7928.7275,8194.185
2018-03-15T00:00:00Z,8193.8125,8296.2075,7664.5525,8246.105
2018-03-15T12:00:00Z,8242.535,8416.73,7952.53,8260.1575
2018-03-16T00:00:00Z,8257.5025,8335.9225,7896.2225,8194.9125
2018-03-16T12:00:00Z,8195.1825,8607.395,8156.57,8263.8375
2018-03-17T00:00:00Z,8262.1575,8346.7025,8088.1425,8205.1375
2018-03-17T12:00:00Z,8202.285,8204.955,7733.09,7860.585
2018-03-18T00:00:00Z,7856.3225,7879.22,7536.8,7775.71
2018-03-18T12:00:00Z,7776.6175,8283.055,7318.255,8190.1825
2018-03-19T00:00:00Z,8194.5075,8447.33,8104.895,8340.4175
2018-03-19T12:00:00Z,8338.9375,8743.3275,8227.9925,8598.785
2018-03-20T00:00:00Z,8596.1975,8665.7675,8316.6275,8521.4075
2018-03-20T12:00:00Z,8520.21,9041.065,8447.1675,8903.3125
2018-03-21T00:00:00Z,8906.735,9135.4375,8872.2175,9078.7525
2018-03-21T12:00:00Z,9077.03,9182.975,8754.3175,8892.0325
2018-03-22T00:00:00Z,8890.7475,9096.445,8626.26,8653.3575
2018-03-22T12:00:00Z,8654.3975,8772.28,8492.9225,8710.45
2018-03-23T00:00:00Z,8710.805,8718.5425,8339.6925,8514.1825
2018-03-23T12:00:00Z,8513.2475,8923.3775,8274.5125,8922.4225
2018-03-24T00:00:00Z,8922.0475,8978.195,8713.7025,8733.955
2018-03-24T12:00:00Z,8735.74,9012.25,8499.7525,8537.1675
2018-03-25T00:00:00Z,8532.615,8595.3675,8371.3375,8426.9325
2018-03-25T12:00:00Z,8426.9,8678.825,8389.45,8452.075
2018-03-26T00:00:00Z,8453.6575,8496.2725,8064.3575,8098.8625
