time,open,high,low,close
2009-10-05T00:00:00Z,0.00076392,0.00076392,0.00076392,0.00076392
2009-10-06T00:00:00Z,0.00088454,0.00088454,0.00088454,0.00088454
2009-10-07T00:00:00Z,0.0010504,0.0010504,0.0010504,0.0010504
2009-10-08T00:00:00Z,0.00108428,0.00108428,0.00108428,0.00108428
2009-10-09T00:00:00Z,0.00120045,0.00120045,0.00120045,0.00120045
2009-10-10T00:00:00Z,0.00112042,0.00112042,0.00112042,0.00112042
2009-10-11T00:00:00Z,0.00115338,0.00115338,0.00115338,0.00115338
2009-10-12T00:00:00Z,0.00110205,0.00110205,0.00110205,0.00110205
2009-10-13T00:00:00Z,0.00112878,0.00112878,0.00112878,0.00112878
2009-10-14T00:00:00Z,0.00113556,0.00113556,0.00113556,0.00113556
2009-10-15T00:00:00Z,0.00117006,0.00117006,0.00117006,0.00117006
2009-10-16T00:00:00Z,0.00124491,0.00124491,0.00124491,0.00124491
2009-10-17T00:00:00Z,0.00124137,0.00124137,0.00124137,0.00124137
2009-10-18T00:00:00Z,0.00122546,0.00122546,0.00122546,0.00122546
2009-10-19T00:00:00Z,0.00124799,0.00124799,0.00124799,0.00124799
2009-10-20T00:00:00Z,0.00123349,0.00123349,0.00123349,0.00123349
2009-10-21T00:00:00Z,0.00121062,0.00121062,0.00121062,0.00121062
2009-10-22T00:00:00Z,0.00121981,0.00121981,0.00121981,0.00121981
2009-10-23T00:00:00Z,0.00125717,0.00125717,0.00125717,0.00125717
2009-10-24T00:00:00Z,0.0012732,0.0012732,0.0012732,0.0012732
2009-10-25T00:00:00Z,0.00128808,0.00128808,0.00128808,0.00128808
2009-10-26T00:00:00Z,0.00126622,0.00126622,0.00126622,0.00126622
2009-10-27T00:00:00Z,0.00126322,0.00126322,0.00126322,0.00126322
2009-10-28T00:00:00Z,0.00128455,0.00128455,0.00128455,0.00128455
2009-10-29T00:00:00Z,0.00126555,0.00126555,0.00126555,0.00126555
2009-10-30T00:00:00Z,0.00125563,0.00125563,0.00125563,0.00125563
2009-10-31T00:00:00Z,0.00124662,0.00124662,0.00124662,0.00124662
2009-11-01T00:00:00Z,0.00121911,0.00121911,0.00121911,0.00121911
2009-11-02T00:00:00Z,0.00125614,0.00125614,0.00125614,0.00125614
2009-11-03T00:00:00Z,0.0012732,0.0012732,0.0012732,0.0012732
2009-11-04T00:00:00Z,0.00130618,0.00130618,0.00130618,0.00130618
2009-11-05T00:00:00Z,0.00130618,0.00130618,0.00130618,0.00130618
2009-11-06T00:00:00Z,0.00128619,0.00128619,0.00128619,0.00128619
2009-11-07T00:00:00Z,0.00127967,0.00127967,0.00127967,0.00127967
2009-11-08T00:00:00Z,0.00126048,0.00126048,0.00126048,0.00126048
2009-11-09T00:00:00Z,0.00126048,0.00126048,0.00126048,0.00126048
2009-11-10T00:00:00Z,0.00123576,0.00123576,0.00123576,0.00123576
2009-11-11T00:00:00Z,0.00129946,0.00129946,0.00129946,0.00129946
2009-11-12T00:00:00Z,0.00134093,0.00134093,0.00134093,0.00134093
2009-11-13T00:00:00Z,0.00135534,0.00135534,0.00135534,0.00135534
2009-11-14T00:00:00Z,0.00128619,0.00128619,0.00128619,0.00128619
2009-11-15T00:00:00Z,0.00123576,0.00123576,0.00123576,0.00123576
2009-11-16T00:00:00Z,0.00118912,0.00118912,0.00118912,0.00118912
2009-11-17T00:00:00Z,0.00117801,0.00117801,0.00117801,0.00117801
2009-11-18T00:00:00Z,0.00110568,0.00110568,0.00110568,0.00110568
2009-11-19T00:00:00Z,0.00107274,0.00107274,0.00107274,0.00107274
2009-11-20T00:00:00Z,0.00107733,0.00107733,0.00107733,0.00107733
2009-11-21T00:00:00Z,0.00106369,0.00106369,0.00106369,0.00106369
2009-11-22T00:00:00Z,0.00105922,0.00105922,0.00105922,0.00105922
2009-11-23T00:00:00Z,0.00100038,0.00100038,0.00100038,0.00100038
2009-11-24T00:00:00Z,0.00092682,0.00092682,0.00092682,0.00092682
2009-11-25T00:00:00Z,0.00090034,0.00090034,0.00090034,0.00090034
2009-11-26T00:00:00Z,0.00089713,0.00089713,0.00089713,0.00089713
2009-11-27T00:00:00Z,0.00086039,0.00086039,0.00086039,0.00086039
2009-11-28T00:00:00Z,0.0008488,0.0008488,0.0008488,0.0008488
2009-11-29T00:00:00Z,0.00082926,0.00082926,0.00082926,0.00082926
2009-11-30T00:00:00Z,0.00082384,0.00082384,0.00082384,0.00082384
2009-12-01T00:00:00Z,0.0008106,0.0008106,0.0008106,0.0008106
2009-12-02T00:00:00Z,0.00079525,0.00079525,0.00079525,0.00079525
2009-12-03T00:00:00Z,0.00077093,0.00077093,0.00077093,0.00077093
2009-12-04T00:00:00Z,0.00074585,0.00074585,0.00074585,0.00074585
2009-12-05T00:00:00Z,0.00074806,0.00074806,0.00074806,0.00074806
2009-12-06T00:00:00Z,0.00073284,0.00073284,0.00073284,0.00073284
2009-12-07T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2009-12-08T00:00:00Z,0.00070027,0.00070027,0.00070027,0.00070027
2009-12-09T00:00:00Z,0.00068691,0.00068691,0.00068691,0.00068691
2009-12-10T00:00:00Z,0.00067047,0.00067047,0.00067047,0.00067047
2009-12-11T00:00:00Z,0.00066516,0.00066516,0.00066516,0.00066516
2009-12-12T00:00:00Z,0.00063984,0.00063984,0.00063984,0.00063984
2009-12-13T00:00:00Z,0.00061788,0.00061788,0.00061788,0.00061788
2009-12-14T00:00:00Z,0.00061487,0.00061487,0.00061487,0.00061487
2009-12-15T00:00:00Z,0.00061487,0.00061487,0.00061487,0.00061487
2009-12-16T00:00:00Z,0.00062246,0.00062246,0.00062246,0.00062246
2009-12-17T00:00:00Z,0.00061337,0.00061337,0.00061337,0.00061337
2009-12-18T00:00:00Z,0.00061637,0.00061637,0.00061637,0.00061637
2009-12-19T00:00:00Z,0.00063024,0.00063024,0.00063024,0.00063024
2009-12-20T00:00:00Z,0.0006271,0.0006271,0.0006271,0.0006271
2009-12-21T00:00:00Z,0.0006271,0.0006271,0.0006271,0.0006271
2009-12-22T00:00:00Z,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-23T00:00:00Z,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-24T00:00:00Z,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-25T00:00:00Z,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-26T00:00:00Z,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-27T00:00:00Z,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-28T00:00:00Z,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-29T00:00:00Z,0.0006334,0.0006334,0.0006334,0.0006334
2009-12-30T00:00:00Z,0.00064299,0.00064299,0.00064299,0.00064299
2009-12-31T00:00:00Z,0.00068879,0.00068879,0.00068879,0.00068879
2010-01-01T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-02T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-03T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-04T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-05T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-06T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-07T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-08T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-09T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-10T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-11T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-12T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-13T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-14T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-15T00:00:00Z,0.00071822,0.00071822,0.00071822,0.00071822
2010-01-16T00:00:00Z,0.00283078,0.00283078,0.00283078,0.00283078
2010-01-17T00:00:00Z,0.00280002,0.00280002,0.00280002,0.00280002
2010-01-18T00:00:00Z,0.00294594,0.00294594,0.00294594,0.00294594
2010-01-19T00:00:00Z,0.00273583,0.00273583,0.00273583,0.00273583
2010-01-20T00:00:00Z,0.00291937,0.00291937,0.00291937,0.00291937
2010-01-21T00:00:00Z,0.00289335,0.00289335,0.00289335,0.00289335
2010-01-22T00:00:00Z,0.00304822,0.00304822,0.00304822,0.00304822
2010-01-23T00:00:00Z,0.0032111,0.0032111,0.0032111,0.0032111
2010-01-24T00:00:00Z,0.00325203,0.00325203,0.00325203,0.00325203
2010-01-25T00:00:00Z,0.00325404,0.00325404,0.00325404,0.00325404
2010-01-26T00:00:00Z,0.0033661,0.0033661,0.0033661,0.0033661
2010-01-27T00:00:00Z,0.00318532,0.00318532,0.00318532,0.00318532
2010-01-28T00:00:00Z,0.00328116,0.00328116,0.00328116,0.00328116
2010-01-29T00:00:00Z,0.00325935,0.00325935,0.00325935,0.00325935
2010-01-30T00:00:00Z,0.00324076,0.00324076,0.00324076,0.00324076
2010-01-31T00:00:00Z,0.00329826,0.00329826,0.00329826,0.00329826
2010-02-01T00:00:00Z,0.00329674,0.00329674,0.00329674,0.00329674
2010-02-02T00:00:00Z,0.00336372,0.00336372,0.00336372,0.00336372
2010-02-03T00:00:00Z,0.00349589,0.00349589,0.00349589,0.00349589
2010-02-04T00:00:00Z,0.00357028,0.00357028,0.00357028,0.00357028
2010-02-05T00:00:00Z,0.00365898,0.00365898,0.00365898,0.00365898
2010-02-06T00:00:00Z,0.00367229,0.00367229,0.00367229,0.00367229
2010-02-07T00:00:00Z,0.00373511,0.00373511,0.00373511,0.00373511
2010-02-08T00:00:00Z,0.00379478,0.00379478,0.00379478,0.00379478
2010-02-09T00:00:00Z,0.00380257,0.00380257,0.00380257,0.00380257
2010-02-10T00:00:00Z,0.00385683,0.00385683,0.00385683,0.00385683
2010-02-11T00:00:00Z,0.0038466,0.0038466,0.0038466,0.0038466
2010-02-12T00:00:00Z,0.00391053,0.00391053,0.00391053,0.00391053
2010-02-13T00:00:00Z,0.00400465,0.00400465,0.00400465,0.00400465
2010-02-14T00:00:00Z,0.00405351,0.00405351,0.00405351,0.00405351
2010-02-15T00:00:00Z,0.00414731,0.00414731,0.00414731,0.00414731
2010-02-16T00:00:00Z,0.00420345,0.00420345,0.00420345,0.00420345
2010-02-17T00:00:00Z,0.00426112,0.00426112,0.00426112,0.00426112
2010-02-18T00:00:00Z,0.004307,0.004307,0.004307,0.004307
2010-02-19T00:00:00Z,0.00441501,0.00441501,0.00441501,0.00441501
2010-02-20T00:00:00Z,0.00455934,0.00455934,0.00455934,0.00455934
2010-02-21T00:00:00Z,0.00466157,0.00466157,0.00466157,0.00466157
2010-02-22T00:00:00Z,0.0047061,0.0047061,0.0047061,0.0047061
2010-02-23T00:00:00Z,0.00484966,0.00484966,0.00484966,0.00484966
2010-02-24T00:00:00Z,0.00497488,0.00497488,0.00497488,0.00497488
2010-02-25T00:00:00Z,0.00502917,0.00502917,0.00502917,0.00502917
2010-02-26T00:00:00Z,0.00510412,0.00510412,0.00510412,0.00510412
2010-02-27T00:00:00Z,0.00516823,0.00516823,0.00516823,0.00516823
2010-02-28T00:00:00Z,0.00529801,0.00529801,0.00529801,0.00529801
2010-03-01T00:00:00Z,0.00539695,0.00539695,0.00539695,0.00539695
2010-03-02T00:00:00Z,0.00547226,0.00547226,0.00547226,0.00547226
2010-04-25T00:00:00Z,0.003,0.003,0.003,0.003
2010-04-26T00:00:00Z,0.003,0.003,0.003,0.003
2010-04-30T00:00:00Z,0.003,0.003,0.003,0.003
2010-05-01T00:00:00Z,0.003,0.003,0.003,0.003
2010-05-02T00:00:00Z,0.003,0.003,0.003,0.003
2010-05-03T00:00:00Z,0.003,0.003,0.003,0.003
2010-05-04T00:00:00Z,0.003,0.003,0.003,0.003
2010-05-05T00:00:00Z,0.0031,0.0035,0.0031,0.0035
2010-05-06T00:00:00Z,0.004,0.0043,0.004,0.0043
2010-05-07T00:00:00Z,0.0043,0.0043,0.0042,0.0042
2010-05-08T00:00:00Z,0.0035,0.0035,0.0035,0.0035
2010-05-10T00:00:00Z,0.0039,0.0039,0.0039,0.0039
2010-05-11T00:00:00Z,0.004,0.0041,0.004,0.0041
2010-05-12T00:00:00Z,0.0042,0.0044,0.0042,0.0044
2010-05-14T00:00:00Z,0.004,0.004,0.004,0.004
2010-05-18T00:00:00Z,0.0047,0.0047,0.0045,0.0045
2010-05-19T00:00:00Z,0.0046,0.0046,0.0046,0.0046
2010-05-20T00:00:00Z,0.0045,0.0045,0.0045,0.0045
2010-05-22T00:00:00Z,0.0043,0.0047,0.0043,0.0047
2010-05-23T00:00:00Z,0.0049,0.0049,0.0045,0.0045
2010-05-25T00:00:00Z,0.0048,0.0048,0.0048,0.0048
2010-05-26T00:00:00Z,0.0046,0.0046,0.0046,0.0046
2010-05-27T00:00:00Z,0.0046,0.0046,0.0046,0.0046
2010-05-28T00:00:00Z,0.0045,0.0045,0.0045,0.0045
2010-05-29T00:00:00Z,0.0045,0.0045,0.0045,0.0045
2010-05-30T00:00:00Z,0.0045,0.0045,0.0045,0.0045
2010-06-07T00:00:00Z,0.0046,0.0046,0.0045,0.0045
2010-06-09T00:00:00Z,0.0046,0.0046,0.0046,0.0046
2010-06-10T00:00:00Z,0.005,0.005,0.005,0.005
2010-06-14T00:00:00Z,0.005,0.005,0.005,0.005
2010-06-18T00:00:00Z,0.005,0.005,0.005,0.005
2010-06-22T00:00:00Z,0.005,0.005,0.005,0.005
2010-06-23T00:00:00Z,0.005,0.005,0.005,0.005
2010-06-24T00:00:00Z,0.0051,0.0054,0.005,0.005
2010-06-26T00:00:00Z,0.0044,0.0044,0.0044,0.0044
2010-06-28T00:00:00Z,0.005,0.0058,0.0044,0.0058
2010-06-30T00:00:00Z,0.0054,0.0054,0.0054,0.0054
2010-07-01T00:00:00Z,0.0055,0.0066,0.0055,0.0066
2010-07-02T00:00:00Z,0.0055,0.0055,0.0055,0.0055
2010-07-03T00:00:00Z,0.0061,0.0065,0.0055,0.0065
2010-07-04T00:00:00Z,0.0055,0.0068,0.0055,0.0068
2010-07-05T00:00:00Z,0.0055,0.008,0.0055,0.008
2010-07-06T00:00:00Z,0.0058,0.0058,0.0058,0.0058
2010-07-07T00:00:00Z,0.0058,0.008,0.0058,0.008
2010-07-08T00:00:00Z,0.0063,0.0063,0.0063,0.0063
2010-07-10T00:00:00Z,0.0081,0.0081,0.0081,0.0081
2010-07-11T00:00:00Z,0.0084,0.0084,0.007,0.007
2010-07-12T00:00:00Z,0.012,0.014,0.01,0.014
2010-07-13T00:00:00Z,0.016,0.017,0.0125,0.0125
2010-07-14T00:00:00Z,0.0183,0.0625,0.0183,0.0201
2010-07-15T00:00:00Z,0.0251,0.0725,0.0251,0.045
2010-07-16T00:00:00Z,0.0472,0.0925,0.0448,0.075
2010-07-17T00:00:00Z,0.04951,0.04951,0.04951,0.04951
2010-07-18T00:00:00Z,0.05941,0.08585,0.05941,0.08584
2010-07-19T00:00:00Z,0.0909,0.09307,0.07723,0.0808
2010-07-20T00:00:00Z,0.08181,0.08181,0.07426,0.07474
2010-07-21T00:00:00Z,0.07425,0.07921,0.06634,0.07921
2010-07-22T00:00:00Z,0.07921,0.08181,0.0505,0.05149
2010-07-23T00:00:00Z,0.0505,0.06767,0.0505,0.06262
2010-07-24T00:00:00Z,0.06161,0.06161,0.05049,0.05454
2010-07-25T00:00:00Z,0.05545,0.05941,0.0505,0.0505
2010-07-26T00:00:00Z,0.05,0.056,0.05,0.056
2010-07-27T00:00:00Z,0.0559,0.0605,0.053,0.06
2010-07-28T00:00:00Z,0.06,0.062,0.054,0.0589
2010-07-29T00:00:00Z,0.0597,0.0699,0.0571,0.0699
2010-07-30T00:00:00Z,0.0698,0.0698,0.0582,0.0627
2010-07-31T00:00:00Z,0.065,0.06889,0.056,0.06785
2010-08-01T00:00:00Z,0.061,0.065,0.06,0.0611
2010-08-02T00:00:00Z,0.0625,0.0633,0.06,0.06001
2010-08-03T00:00:00Z,0.06,0.065,0.059,0.06
2010-08-04T00:00:00Z,0.0623,0.06231,0.057,0.057
2010-08-05T00:00:00Z,0.0581,0.061,0.058,0.061
2010-08-06T00:00:00Z,0.062,0.0624,0.0607,0.0623
2010-08-07T00:00:00Z,0.0608,0.0622,0.059,0.059
2010-08-08T00:00:00Z,0.059,0.061,0.059,0.0609
2010-08-09T00:00:00Z,0.06091,0.0735,0.0593,0.0704
2010-08-10T00:00:00Z,0.068,0.0709,0.06651,0.07
2010-08-11T00:00:00Z,0.06,0.07541,0.06,0.067
2010-08-12T00:00:00Z,0.068,0.07,0.06141,0.07
2010-08-13T00:00:00Z,0.0665,0.068,0.0645,0.0645
2010-08-14T00:00:00Z,0.0655,0.0695,0.0645,0.067
