time,open,high,low,close
2010-07-18T00:00:00Z,0.05941,0.08585,0.05941,0.08584
2010-07-19T00:00:00Z,0.0909,0.09307,0.07890538,0.0808
2010-07-20T00:00:00Z,0.08181,0.08181,0.07426,0.07473333
2010-07-21T00:00:00Z,0.07425,0.07921,0.06634,0.07921
2010-07-22T00:00:00Z,0.07921,0.0808,0.05446,0.054955
2010-07-23T00:00:00Z,0.0505,0.06767,0.0505,0.06241388
2010-07-24T00:00:00Z,0.06161,0.06161,0.05081677,0.05454
2010-07-25T00:00:00Z,0.05545,0.05941,0.0505,0.0505
2010-07-26T00:00:00Z,0.05,0.056,0.05,0.056
2010-07-27T00:00:00Z,0.0544875,0.05976298,0.0544875,0.05976298
2010-07-28T00:00:00Z,0.06,0.06147387,0.054,0.0589
2010-07-29T00:00:00Z,0.0597,0.0699,0.0571,0.06986257
2010-07-30T00:00:00Z,0.0698,0.0698,0.06,0.06346087
2010-07-31T00:00:00Z,0.06016324,0.06889,0.056,0.06785
2010-08-01T00:00:00Z,0.06011837,0.065,0.06,0.0611
2010-08-02T00:00:00Z,0.06262195,0.0633,0.06010568,0.06010568
2010-08-03T00:00:00Z,0.06,0.065,0.059,0.06
2010-08-04T00:00:00Z,0.0622959,0.0623,0.05728249,0.05728249
2010-08-05T00:00:00Z,0.0581,0.061,0.058,0.061
2010-08-06T00:00:00Z,0.06233333,0.0624,0.0607,0.06215714
2010-08-07T00:00:00Z,0.0608,0.0622,0.059,0.059
2010-08-08T00:00:00Z,0.059,0.0609,0.059,0.0609
2010-08-09T00:00:00Z,0.05952739,0.07176087,0.05952739,0.0707
2010-08-10T00:00:00Z,0.068,0.0709,0.06684251,0.07
2010-08-11T00:00:00Z,0.06,0.07541,0.06,0.067
2010-08-12T00:00:00Z,0.068,0.07,0.06395362,0.07
2010-08-13T00:00:00Z,0.06529438,0.06791389,0.0645,0.0645
2010-08-14T00:00:00Z,0.0655,0.06904602,0.06499996,0.067
2010-08-15T00:00:00Z,0.067,0.067,0.065,0.06529
2010-08-16T00:00:00Z,0.06319,0.0679,0.062275,0.0655
2010-08-17T00:00:00Z,0.0655,0.07638,0.06243,0.07
2010-08-18T00:00:00Z,0.07111775,0.0733,0.067,0.068
2010-08-19T00:00:00Z,0.06789998,0.06789998,0.0667,0.0667
2010-08-20T00:00:00Z,0.0667,0.0667,0.065,0.0655
2010-08-21T00:00:00Z,0.065496,0.06670549,0.0644,0.0664
2010-08-22T00:00:00Z,0.06470633,0.066,0.0612,0.066
2010-08-23T00:00:00Z,0.06525,0.06689,0.06409,0.06491
2010-08-24T00:00:00Z,0.06491,0.0665,0.06491,0.065
2010-08-25T00:00:00Z,0.06636748,0.06646416,0.0641,0.0648
2010-08-26T00:00:00Z,0.064804,0.06579835,0.064,0.064
2010-08-27T00:00:00Z,0.064,0.065,0.063,0.065
2010-08-28T00:00:00Z,0.06479855,0.06495301,0.0645,0.06459825
2010-08-29T00:00:00Z,0.0647,0.0647,0.064,0.064
2010-08-30T00:00:00Z,0.0646,0.06511738,0.03211,0.06497
2010-08-31T00:00:00Z,0.06411,0.06456398,0.06,0.06
2010-09-01T00:00:00Z,0.062,0.06227781,0.05961,0.06227781
2010-09-02T00:00:00Z,0.061,0.06313602,0.0601,0.06313602
2010-09-03T00:00:00Z,0.061,0.063,0.06085,0.06085
2010-09-04T00:00:00Z,0.06125,0.06238,0.0612,0.06238
2010-09-05T00:00:00Z,0.06245,0.06316285,0.06076317,0.06163975
2010-09-06T00:00:00Z,0.0627,0.0627,0.0616,0.0616
2010-09-07T00:00:00Z,0.0616,0.062,0.0603,0.06114682
2010-09-08T00:00:00Z,0.061,0.06126644,0.061,0.06126644
2010-09-09T00:00:00Z,0.0611,0.0624,0.06109,0.06111
2010-09-10T00:00:00Z,0.061,0.0618,0.06014,0.0618
2010-09-11T00:00:00Z,0.0619,0.06448834,0.0619,0.06366
2010-09-12T00:00:00Z,0.06162289,0.0621,0.0615,0.0615
2010-09-13T00:00:00Z,0.06199063,0.064,0.0608,0.06218242
2010-09-14T00:00:00Z,0.062,0.175,0.0610051,0.06199
2010-09-15T00:00:00Z,0.0625,0.0625,0.0604,0.0604
2010-09-16T00:00:00Z,0.06187479,0.06187479,0.06187479,0.06187479
2010-09-17T00:00:00Z,0.06089,0.0609,0.05979769,0.05979769
2010-09-18T00:00:00Z,0.059,0.061,0.05812714,0.061
2010-09-19T00:00:00Z,0.06091,0.0627,0.06,0.0627
2010-09-20T00:00:00Z,0.062025,0.06338125,0.062,0.0621
2010-09-21T00:00:00Z,0.06309958,0.0633,0.0623,0.06265
2010-09-22T00:00:00Z,0.06230075,0.06230075,0.06148457,0.06200081
2010-09-23T00:00:00Z,0.0621,0.06289997,0.0615932,0.06231
2010-09-24T00:00:00Z,0.06209,0.0623723,0.06209,0.0622
2010-09-25T00:00:00Z,0.062215,0.06236,0.061724,0.06202
2010-09-26T00:00:00Z,0.06204,0.06220953,0.06186,0.06202171
2010-09-27T00:00:00Z,0.06200536,0.06228,0.06195,0.06220093
2010-09-28T00:00:00Z,0.06196,0.0621705,0.06171,0.06190867
2010-09-29T00:00:00Z,0.062,0.062,0.06151504,0.06190043
2010-09-30T00:00:00Z,0.06174,0.0619,0.06158559,0.0619
2010-10-01T00:00:00Z,0.06189,0.062,0.06189,0.06197
2010-10-02T00:00:00Z,0.06188,0.06189,0.06129,0.0614
2010-10-03T00:00:00Z,0.06139993,0.0614,0.06100278,0.06111
2010-10-04T00:00:00Z,0.06136169,0.06191,0.06084,0.06129983
2010-10-05T00:00:00Z,0.06139937,0.06299152,0.06094774,0.0614
2010-10-06T00:00:00Z,0.06148946,0.06349147,0.06148946,0.06281139
2010-10-07T00:00:00Z,0.06309837,0.067,0.06281185,0.067
2010-10-08T00:00:00Z,0.067,0.08799161,0.01,0.08356426
2010-10-09T00:00:00Z,0.08319263,0.102,0.0700071,0.0938
2010-10-10T00:00:00Z,0.093,0.1301,0.08281871,0.0965
2010-10-11T00:00:00Z,0.091,0.10043667,0.091,0.095
2010-10-12T00:00:00Z,0.094,0.0979989,0.083005,0.0949
2010-10-13T00:00:00Z,0.092,0.105,0.092,0.105
2010-10-14T00:00:00Z,0.1045,0.1045,0.09781739,0.102
2010-10-15T00:00:00Z,0.1,0.1171692,0.09508294,0.105
2010-10-16T00:00:00Z,0.1,0.10299,0.1,0.101
2010-10-17T00:00:00Z,0.102,0.1045,0.10001,0.102
2010-10-18T00:00:00Z,0.103,0.103,0.09968111,0.1024
2010-10-19T00:00:00Z,0.1,0.1018,0.09706246,0.09706246
2010-10-20T00:00:00Z,0.0985,0.10180516,0.094,0.099
2010-10-21T00:00:00Z,0.0972,0.107,0.0971,0.107
2010-10-22T00:00:00Z,0.1015,0.109,0.1015,0.10378125
2010-10-23T00:00:00Z,0.10892846,0.109,0.104995,0.104995
2010-10-24T00:00:00Z,0.108,0.19,0.108,0.11501
2010-10-25T00:00:00Z,0.10499663,0.1707151,0.09009,0.132
2010-10-26T00:00:00Z,0.133,0.179,0.133,0.1503
2010-10-27T00:00:00Z,0.151,0.19,0.151,0.1877
2010-10-28T00:00:00Z,0.1845,0.19004863,0.1731,0.1731
2010-10-29T00:00:00Z,0.17991525,0.19,0.173,0.19
2010-10-30T00:00:00Z,0.1875438,0.1989,0.1875438,0.1989
2010-10-31T00:00:00Z,0.194,0.1989,0.189,0.1925
2010-11-01T00:00:00Z,0.1925,0.1951,0.17493601,0.19490179
2010-11-02T00:00:00Z,0.192,0.1938,0.1905,0.1938
2010-11-03T00:00:00Z,0.19389309,0.26425961,0.13,0.1931
2010-11-04T00:00:00Z,0.19889482,0.23601,0.1934,0.23
2010-11-05T00:00:00Z,0.2101,0.26039,0.2101,0.26039
2010-11-06T00:00:00Z,0.262,0.49,0.24031,0.38
2010-11-07T00:00:00Z,0.43436256,0.4399,0.3002,0.34
2010-11-08T00:00:00Z,0.3459,0.36796109,0.24243853,0.243
2010-11-09T00:00:00Z,0.251,0.32297265,0.2,0.21568652
2010-11-10T00:00:00Z,0.21000625,0.235271,0.14045455,0.23266833
2010-11-11T00:00:00Z,0.2299,0.24,0.21300769,0.2231
2010-11-12T00:00:00Z,0.2289,0.27973381,0.22301423,0.2682
2010-11-13T00:00:00Z,0.28598775,0.2999942,0.2683,0.276
2010-11-14T00:00:00Z,0.276,0.299,0.2702,0.27904
2010-11-15T00:00:00Z,0.27904,0.2828,0.2682,0.2682
2010-11-16T00:00:00Z,0.2683,0.275,0.22411905,0.22411905
2010-11-17T00:00:00Z,0.223,0.28562776,0.2116,0.24297713
2010-11-18T00:00:00Z,0.2221,0.28185714,0.2221,0.2678
2010-11-19T00:00:00Z,0.2683,0.28,0.2682,0.27692909
2010-11-20T00:00:00Z,0.27999523,0.29,0.26825,0.28407491
2010-11-21T00:00:00Z,0.27631,0.28054545,0.27631,0.27675
2010-11-22T00:00:00Z,0.27679,0.28479187,0.269,0.28479187
2010-11-23T00:00:00Z,0.28210085,0.28449,0.27808895,0.28295
2010-11-24T00:00:00Z,0.28295,0.28295145,0.2761,0.28295145
